year,month,shop_id,item_category_id,item_cnt_day
2013,4,27,29,9.0
2013,4,27,30,649.0
2013,4,27,32,2.0
2013,4,27,33,10.0
2013,4,27,35,20.0
2013,4,27,37,268.0
2013,4,27,38,77.0
2013,4,27,40,848.0
2013,4,27,41,42.0
2013,4,27,43,59.0
2013,4,27,45,16.0
2013,4,27,49,21.0
2013,4,27,55,471.0
2013,4,27,56,29.0
2013,4,27,57,48.0
2013,4,27,59,33.0
2013,4,27,60,3.0
2013,4,27,61,1.0
2013,4,27,62,59.0
2013,4,27,63,35.0
2013,4,27,64,23.0
2013,4,27,65,72.0
2013,4,27,66,52.0
2013,4,27,67,61.0
2013,4,27,69,30.0
2013,4,27,70,79.0
2013,4,27,71,58.0
2013,4,27,72,20.0
2013,4,27,73,33.0
2013,4,27,75,72.0
2013,4,27,79,6.0
2013,4,27,83,13.0
2013,4,28,2,31.0
2013,4,28,3,12.0
2013,4,28,4,8.0
2013,4,28,5,5.0
2013,4,28,6,21.0
2013,4,28,11,6.0
2013,4,28,12,2.0
2013,4,28,14,2.0
2013,4,28,15,7.0
2013,4,28,19,333.0
2013,4,28,20,3.0
2013,4,28,21,66.0
2013,4,28,22,43.0
2013,4,28,23,215.0
2013,4,28,25,30.0
2013,4,28,28,218.0
2013,4,28,29,15.0
2013,4,28,30,654.0
2013,4,28,33,19.0
2013,4,28,35,17.0
2013,4,28,37,292.0
2013,4,28,38,91.0
2013,4,28,40,1569.0
2013,4,28,41,49.0
2013,4,28,43,97.0
2013,4,28,45,20.0
2013,4,28,49,11.0
2013,4,28,55,611.0
2013,4,28,56,22.0
2013,4,28,57,55.0
2013,4,28,59,40.0
2013,4,28,60,3.0
2013,4,28,61,3.0
2013,4,28,62,54.0
2013,4,28,63,55.0
2013,4,28,64,35.0
2013,4,28,65,96.0
2013,4,28,66,63.0
2013,4,28,67,39.0
2013,4,28,69,15.0
2013,4,28,70,98.0
2013,4,28,71,140.0
2013,4,28,72,27.0
2013,4,28,73,15.0
2013,4,28,75,34.0
2013,4,28,77,3.0
2013,4,28,79,1.0
2013,4,28,83,14.0
2013,4,29,2,16.0
2013,4,29,3,6.0
2013,4,29,4,1.0
2013,4,29,5,5.0
2013,4,29,6,16.0
2013,4,29,11,6.0
2013,4,29,14,1.0
2013,4,29,15,3.0
2013,4,29,19,180.0
2013,4,29,20,1.0
2013,4,29,21,33.0
2013,4,29,22,18.0
2013,4,29,23,70.0
2013,4,29,25,12.0
2013,4,29,28,97.0
2013,4,29,29,6.0
2013,4,29,30,419.0
2013,4,29,33,16.0
2013,4,29,35,23.0
2013,4,29,37,114.0
2013,4,29,38,31.0
2013,4,29,40,644.0
2013,4,29,41,28.0
2013,4,29,43,16.0
2013,4,29,45,1.0
2013,4,29,49,6.0
2013,4,29,55,271.0
2013,4,29,56,1.0
2013,4,29,62,26.0
2013,4,29,63,14.0
2013,4,29,64,16.0
2013,4,29,65,41.0
2013,4,29,67,12.0
2013,4,29,69,9.0
2013,4,29,70,24.0
2013,4,29,71,74.0
2013,4,29,72,1.0
2013,4,29,73,12.0
2013,4,29,75,80.0
2013,4,29,77,7.0
2013,4,29,79,3.0
2013,4,29,81,2.0
2013,4,29,82,89.0
2013,4,30,2,17.0
2013,4,30,3,5.0
2013,4,30,4,3.0
2013,4,30,5,6.0
2013,4,30,6,21.0
2013,4,30,11,2.0
2013,4,30,13,3.0
2013,4,30,14,1.0
2013,4,30,15,1.0
2013,4,30,19,136.0
2013,4,30,20,1.0
2013,4,30,21,40.0
2013,4,30,22,10.0
2013,4,30,23,77.0
2013,4,30,25,11.0
2013,4,30,28,104.0
2013,4,30,29,2.0
2013,4,30,30,342.0
2013,4,30,33,7.0
2013,4,30,35,12.0
2013,4,30,37,92.0
2013,4,30,38,21.0
2013,4,30,40,629.0
2013,4,30,41,29.0
2013,4,30,43,22.0
2013,4,30,45,11.0
2013,4,30,49,20.0
2013,4,30,55,282.0
2013,4,30,56,1.0
2013,4,30,57,52.0
2013,4,30,58,7.0
2013,4,30,59,17.0
2013,4,30,62,38.0
2013,4,30,63,28.0
2013,4,30,64,22.0
2013,4,30,65,75.0
2013,4,30,67,36.0
2013,4,30,69,10.0
2013,4,30,70,35.0
2013,4,30,71,47.0
2013,4,30,72,7.0
2013,4,30,73,23.0
2013,4,30,75,32.0
2013,4,30,77,3.0
2013,4,30,79,1.0
2013,4,30,81,8.0
2013,4,30,82,95.0
2013,4,30,83,8.0
2013,4,31,2,39.0
2013,4,31,3,18.0
2013,4,31,4,8.0
2013,4,31,5,24.0
2013,4,31,6,43.0
2013,4,31,11,16.0
2013,4,31,12,1.0
2013,4,31,13,2.0
2013,4,31,14,5.0
2013,4,31,15,6.0
2013,4,31,19,558.0
2013,4,31,20,13.0
2013,4,31,21,107.0
2013,4,31,22,81.0
2013,4,31,23,261.0
2013,4,31,25,35.0
2013,4,31,28,341.0
2013,4,31,29,34.0
2013,4,31,30,1338.0
2013,4,31,32,2.0
2013,4,31,33,24.0
2013,4,31,35,47.0
2013,4,31,37,425.0
2013,4,31,38,113.0
2013,4,31,40,3233.0
2013,4,31,41,171.0
2013,4,31,43,137.0
2013,4,31,45,26.0
2013,4,31,49,31.0
2013,4,31,55,1023.0
2013,4,31,56,6.0
2013,4,31,57,176.0
2013,4,31,59,87.0
2013,4,31,60,4.0
2013,4,31,61,16.0
2013,4,31,62,105.0
2013,4,31,63,181.0
2013,4,31,64,70.0
2013,4,31,65,198.0
2013,4,31,66,23.0
2013,4,31,67,149.0
2013,4,31,68,5.0
2013,4,31,69,51.0
2013,4,31,70,100.0
2013,4,31,71,190.0
2013,4,31,72,33.0
2013,4,31,73,23.0
2013,4,31,75,145.0
2013,4,31,79,4.0
2013,4,31,83,70.0
2013,4,32,2,7.0
2013,4,32,3,1.0
2013,4,32,5,2.0
2013,4,32,6,4.0
2013,4,32,11,1.0
2013,4,32,14,2.0
2013,4,32,19,85.0
2013,4,32,21,19.0
2013,4,32,22,4.0
2013,4,32,23,41.0
2013,4,32,25,1.0
2013,4,32,28,48.0
2013,4,32,29,4.0
2013,4,32,30,181.0
2013,4,32,33,2.0
2013,4,32,35,4.0
2013,4,32,37,63.0
2013,4,32,38,16.0
2013,4,32,40,255.0
2013,4,32,41,12.0
2013,4,32,43,16.0
2013,4,32,45,4.0
2013,4,32,49,16.0
2013,4,32,55,98.0
2013,4,32,56,2.0
2013,4,32,57,1.0
2013,4,32,59,1.0
2013,4,32,61,1.0
2013,4,32,62,18.0
2013,4,32,63,17.0
2013,4,32,66,5.0
2013,4,32,67,35.0
2013,4,32,69,5.0
2013,4,32,70,33.0
2013,4,32,71,3.0
2013,4,32,73,12.0
2013,4,32,75,24.0
2013,4,32,77,9.0
2013,4,35,2,12.0
2013,4,35,3,3.0
2013,4,35,5,9.0
2013,4,35,6,8.0
2013,4,35,11,3.0
2013,4,35,14,1.0
2013,4,35,15,1.0
2013,4,35,19,144.0
2013,4,35,20,6.0
2013,4,35,21,47.0
2013,4,35,22,12.0
2013,4,35,23,92.0
2013,4,35,25,3.0
2013,4,35,28,73.0
2013,4,35,29,9.0
2013,4,35,30,334.0
2013,4,35,33,6.0
2013,4,35,35,7.0
2013,4,35,37,123.0
2013,4,35,38,39.0
2013,4,35,40,351.0
2013,4,35,41,19.0
2013,4,35,43,15.0
2013,4,35,45,1.0
2013,4,35,49,12.0
2013,4,35,55,322.0
2013,4,35,56,5.0
2013,4,35,58,1.0
2013,4,35,62,28.0
2013,4,35,63,13.0
2013,4,35,64,1.0
2013,4,35,65,15.0
2013,4,35,67,32.0
2013,4,35,69,8.0
2013,4,35,70,14.0
2013,4,35,71,26.0
2013,4,35,72,20.0
2013,4,35,73,4.0
2013,4,35,75,9.0
2013,4,35,77,5.0
2013,4,35,79,1.0
2013,4,37,2,15.0
2013,4,37,3,2.0
2013,4,37,4,3.0
2013,4,37,5,2.0
2013,4,37,6,6.0
2013,4,37,11,5.0
2013,4,37,13,1.0
2013,4,37,15,1.0
2013,4,37,19,140.0
2013,4,37,20,1.0
2013,4,37,21,27.0
2013,4,37,22,2.0
2013,4,37,23,75.0
2013,4,37,25,11.0
2013,4,37,28,75.0
2013,4,37,29,5.0
2013,4,37,30,314.0
2013,4,37,33,4.0
2013,4,37,35,6.0
2013,4,37,37,146.0
2013,4,37,38,43.0
2013,4,37,40,281.0
2013,4,37,41,15.0
2013,4,37,43,31.0
2013,4,37,45,10.0
2013,4,37,49,10.0
2013,4,37,55,306.0
2013,4,37,56,16.0
2013,4,37,57,58.0
2013,4,37,58,20.0
2013,4,37,59,35.0
2013,4,37,62,8.0
2013,4,37,63,3.0
2013,4,37,64,5.0
2013,4,37,65,4.0
2013,4,37,67,15.0
2013,4,37,69,7.0
2013,4,37,70,21.0
2013,4,37,71,19.0
2013,4,37,72,6.0
2013,4,37,73,12.0
2013,4,37,75,30.0
2013,4,37,77,11.0
2013,4,37,82,21.0
2013,4,37,83,16.0
2013,4,38,2,19.0
2013,4,38,3,8.0
2013,4,38,4,6.0
2013,4,38,5,5.0
2013,4,38,6,20.0
2013,4,38,11,8.0
2013,4,38,14,3.0
2013,4,38,15,5.0
2013,4,38,19,201.0
2013,4,38,20,1.0
2013,4,38,21,26.0
2013,4,38,22,13.0
2013,4,38,23,101.0
2013,4,38,25,13.0
2013,4,38,28,101.0
2013,4,38,29,9.0
2013,4,38,30,264.0
2013,4,38,33,6.0
2013,4,38,35,17.0
2013,4,38,37,51.0
2013,4,38,38,29.0
2013,4,38,40,152.0
2013,4,38,41,7.0
2013,4,38,43,22.0
2013,4,38,45,2.0
2013,4,38,49,3.0
2013,4,38,55,91.0
2013,4,38,56,1.0
2013,4,38,59,1.0
2013,4,38,60,1.0
2013,4,38,62,16.0
2013,4,38,63,19.0
2013,4,38,64,26.0
2013,4,38,65,12.0
2013,4,38,67,22.0
2013,4,38,69,11.0
2013,4,38,70,18.0
2013,4,38,71,9.0
2013,4,38,72,10.0
2013,4,38,73,5.0
2013,4,38,75,30.0
2013,4,38,77,5.0
2013,4,38,79,2.0
2013,4,41,2,14.0
2013,4,41,3,6.0
2013,4,41,4,7.0
2013,4,41,5,7.0
2013,4,41,6,11.0
2013,4,41,11,5.0
2013,4,41,12,1.0
2013,4,41,13,1.0
2013,4,41,14,3.0
2013,4,41,15,4.0
2013,4,41,19,180.0
2013,4,41,21,52.0
2013,4,41,22,6.0
2013,4,41,23,70.0
2013,4,41,25,17.0
2013,4,41,28,59.0
2013,4,41,29,8.0
2013,4,41,30,361.0
2013,4,41,33,4.0
2013,4,41,35,3.0
2013,4,41,37,114.0
2013,4,41,38,46.0
2013,4,41,40,286.0
2013,4,41,41,16.0
2013,4,41,43,6.0
2013,4,41,49,3.0
2013,4,41,55,159.0
2013,4,41,57,2.0
2013,4,41,58,3.0
2013,4,41,62,1.0
2013,4,41,63,13.0
2013,4,41,64,4.0
2013,4,41,65,17.0
2013,4,41,67,14.0
2013,4,41,69,3.0
2013,4,41,70,13.0
2013,4,41,71,38.0
2013,4,41,72,6.0
2013,4,41,73,5.0
2013,4,41,75,39.0
2013,4,41,77,1.0
2013,4,41,81,1.0
2013,4,41,82,16.0
2013,4,41,83,5.0
2013,4,42,2,25.0
2013,4,42,3,9.0
2013,4,42,4,2.0
2013,4,42,5,16.0
2013,4,42,6,20.0
2013,4,42,11,10.0
2013,4,42,12,2.0
2013,4,42,13,1.0
2013,4,42,14,5.0
2013,4,42,15,7.0
2013,4,42,19,362.0
2013,4,42,20,7.0
2013,4,42,21,67.0
2013,4,42,22,41.0
2013,4,42,23,167.0
2013,4,42,25,8.0
2013,4,42,28,191.0
2013,4,42,29,23.0
2013,4,42,30,537.0
2013,4,42,32,10.0
2013,4,42,33,10.0
2013,4,42,35,41.0
2013,4,42,37,374.0
2013,4,42,38,52.0
2013,4,42,40,818.0
2013,4,42,41,51.0
2013,4,42,43,23.0
2013,4,42,45,8.0
2013,4,42,49,26.0
2013,4,42,55,464.0
2013,4,42,56,15.0
2013,4,42,57,48.0
2013,4,42,58,2.0
2013,4,42,59,31.0
2013,4,42,60,2.0
2013,4,42,62,62.0
2013,4,42,63,51.0
2013,4,42,64,12.0
2013,4,42,65,58.0
2013,4,42,67,69.0
2013,4,42,69,33.0
2013,4,42,70,82.0
2013,4,42,71,83.0
2013,4,42,72,29.0
2013,4,42,73,13.0
2013,4,42,75,31.0
2013,4,42,79,6.0
2013,4,42,83,9.0
2013,4,43,2,17.0
2013,4,43,3,12.0
2013,4,43,4,6.0
2013,4,43,5,11.0
2013,4,43,6,21.0
2013,4,43,11,6.0
2013,4,43,12,2.0
2013,4,43,13,1.0
2013,4,43,14,5.0
2013,4,43,15,6.0
2013,4,43,19,206.0
2013,4,43,20,13.0
2013,4,43,21,40.0
2013,4,43,22,27.0
2013,4,43,23,90.0
2013,4,43,28,108.0
2013,4,43,29,17.0
2013,4,43,30,361.0
2013,4,43,32,1.0
2013,4,43,33,11.0
2013,4,43,35,14.0
2013,4,43,37,144.0
2013,4,43,38,24.0
2013,4,43,40,289.0
2013,4,43,41,24.0
2013,4,43,49,23.0
2013,4,43,55,125.0
2013,4,43,56,8.0
2013,4,43,58,3.0
2013,4,43,59,1.0
2013,4,43,62,38.0
2013,4,43,63,14.0
2013,4,43,64,21.0
2013,4,43,65,57.0
2013,4,43,67,35.0
2013,4,43,69,6.0
2013,4,43,70,29.0
2013,4,43,71,36.0
2013,4,43,72,15.0
2013,4,43,73,13.0
2013,4,43,75,16.0
2013,4,43,79,3.0
2013,4,43,83,7.0
2013,4,44,2,5.0
2013,4,44,3,1.0
2013,4,44,5,2.0
2013,4,44,6,1.0
2013,4,44,11,3.0
2013,4,44,14,1.0
2013,4,44,19,98.0
2013,4,44,21,14.0
2013,4,44,22,8.0
2013,4,44,23,27.0
2013,4,44,25,16.0
2013,4,44,28,58.0
2013,4,44,29,8.0
2013,4,44,30,216.0
2013,4,44,33,4.0
2013,4,44,35,4.0
2013,4,44,37,85.0
2013,4,44,38,31.0
2013,4,44,40,394.0
2013,4,44,41,22.0
2013,4,44,43,19.0
2013,4,44,45,3.0
2013,4,44,49,1.0
2013,4,44,55,244.0
2013,4,44,56,2.0
2013,4,44,59,14.0
2013,4,44,60,2.0
2013,4,44,62,14.0
2013,4,44,63,16.0
2013,4,44,64,39.0
2013,4,44,65,39.0
2013,4,44,67,24.0
2013,4,44,69,7.0
2013,4,44,70,8.0
2013,4,44,71,15.0
2013,4,44,72,1.0
2013,4,44,73,7.0
2013,4,44,75,19.0
2013,4,44,77,3.0
2013,4,44,81,6.0
2013,4,44,82,72.0
2013,4,44,83,16.0
2013,4,45,2,4.0
2013,4,45,3,1.0
2013,4,45,4,1.0
2013,4,45,5,2.0
2013,4,45,6,7.0
2013,4,45,11,4.0
2013,4,45,15,1.0
2013,4,45,19,123.0
2013,4,45,20,2.0
2013,4,45,21,30.0
2013,4,45,22,5.0
2013,4,45,23,65.0
2013,4,45,25,15.0
2013,4,45,28,84.0
2013,4,45,29,8.0
2013,4,45,30,281.0
2013,4,45,33,6.0
2013,4,45,35,6.0
2013,4,45,37,64.0
2013,4,45,38,22.0
2013,4,45,40,287.0
2013,4,45,41,15.0
2013,4,45,49,3.0
2013,4,45,55,171.0
2013,4,45,56,1.0
2013,4,45,57,2.0
2013,4,45,58,1.0
2013,4,45,62,9.0
2013,4,45,63,6.0
2013,4,45,64,9.0
2013,4,45,65,42.0
2013,4,45,67,6.0
2013,4,45,69,4.0
2013,4,45,70,3.0
2013,4,45,71,14.0
2013,4,45,72,4.0
2013,4,45,73,5.0
2013,4,45,75,10.0
2013,4,45,77,3.0
2013,4,45,79,7.0
2013,4,45,83,3.0
2013,4,46,2,19.0
2013,4,46,3,3.0
2013,4,46,4,4.0
2013,4,46,5,5.0
2013,4,46,6,21.0
2013,4,46,11,4.0
2013,4,46,13,1.0
2013,4,46,14,2.0
2013,4,46,15,2.0
2013,4,46,19,182.0
2013,4,46,20,2.0
2013,4,46,21,74.0
2013,4,46,22,13.0
2013,4,46,23,108.0
2013,4,46,25,31.0
2013,4,46,28,129.0
2013,4,46,29,19.0
2013,4,46,30,482.0
2013,4,46,33,6.0
2013,4,46,35,18.0
2013,4,46,37,136.0
2013,4,46,38,37.0
2013,4,46,40,552.0
2013,4,46,41,28.0
2013,4,46,49,5.0
2013,4,46,55,253.0
2013,4,46,56,3.0
2013,4,46,58,4.0
2013,4,46,59,4.0
2013,4,46,62,14.0
2013,4,46,63,12.0
2013,4,46,64,12.0
2013,4,46,65,47.0
2013,4,46,67,17.0
2013,4,46,69,3.0
2013,4,46,70,25.0
2013,4,46,71,60.0
2013,4,46,72,18.0
2013,4,46,73,5.0
2013,4,46,75,44.0
2013,4,46,77,1.0
2013,4,46,79,4.0
2013,4,46,83,4.0
2013,4,47,2,30.0
2013,4,47,3,6.0
2013,4,47,4,11.0
2013,4,47,5,5.0
2013,4,47,6,9.0
2013,4,47,11,10.0
2013,4,47,13,1.0
2013,4,47,14,1.0
2013,4,47,15,5.0
2013,4,47,19,248.0
2013,4,47,20,1.0
2013,4,47,21,77.0
2013,4,47,22,17.0
2013,4,47,23,106.0
2013,4,47,25,6.0
2013,4,47,28,86.0
2013,4,47,29,3.0
2013,4,47,30,321.0
2013,4,47,33,7.0
2013,4,47,35,8.0
2013,4,47,37,44.0
2013,4,47,38,14.0
2013,4,47,40,224.0
2013,4,47,41,10.0
2013,4,47,49,2.0
2013,4,47,55,197.0
2013,4,47,62,40.0
2013,4,47,63,26.0
2013,4,47,64,12.0
2013,4,47,65,10.0
2013,4,47,67,50.0
2013,4,47,69,25.0
2013,4,47,70,59.0
2013,4,47,71,28.0
2013,4,47,72,13.0
2013,4,47,73,10.0
2013,4,47,75,22.0
2013,4,47,77,1.0
2013,4,50,2,30.0
2013,4,50,3,13.0
2013,4,50,4,5.0
2013,4,50,5,7.0
2013,4,50,6,25.0
2013,4,50,11,7.0
2013,4,50,13,1.0
2013,4,50,14,1.0
2013,4,50,15,15.0
2013,4,50,19,367.0
2013,4,50,20,2.0
2013,4,50,21,111.0
2013,4,50,22,26.0
2013,4,50,23,190.0
2013,4,50,25,46.0
2013,4,50,28,104.0
2013,4,50,29,3.0
2013,4,50,30,436.0
2013,4,50,33,15.0
2013,4,50,35,17.0
2013,4,50,37,181.0
2013,4,50,38,35.0
2013,4,50,40,693.0
2013,4,50,41,25.0
2013,4,50,49,3.0
2013,4,50,55,354.0
2013,4,50,56,9.0
2013,4,50,58,2.0
2013,4,50,59,1.0
2013,4,50,62,39.0
2013,4,50,63,6.0
2013,4,50,64,19.0
2013,4,50,65,18.0
2013,4,50,67,30.0
2013,4,50,69,14.0
2013,4,50,70,25.0
2013,4,50,71,28.0
2013,4,50,72,14.0
2013,4,50,73,6.0
2013,4,50,75,39.0
2013,4,50,77,1.0
2013,4,50,83,17.0
2013,4,51,2,8.0
2013,4,51,3,4.0
2013,4,51,4,3.0
2013,4,51,5,5.0
2013,4,51,6,3.0
2013,4,51,11,6.0
2013,4,51,13,1.0
2013,4,51,14,4.0
2013,4,51,15,2.0
2013,4,51,19,105.0
2013,4,51,21,42.0
2013,4,51,22,9.0
2013,4,51,23,35.0
2013,4,51,25,9.0
2013,4,51,28,23.0
2013,4,51,29,2.0
2013,4,51,30,250.0
2013,4,51,33,3.0
2013,4,51,35,6.0
2013,4,51,37,83.0
2013,4,51,38,24.0
2013,4,51,40,645.0
2013,4,51,41,23.0
2013,4,51,43,33.0
2013,4,51,45,7.0
2013,4,51,55,266.0
2013,4,51,57,100.0
2013,4,51,62,9.0
2013,4,51,63,3.0
2013,4,51,64,11.0
2013,4,51,65,6.0
2013,4,51,67,11.0
2013,4,51,69,1.0
2013,4,51,70,7.0
2013,4,51,71,9.0
2013,4,51,72,3.0
2013,4,51,73,3.0
2013,4,51,75,22.0
2013,4,51,77,9.0
2013,4,51,81,12.0
2013,4,51,82,175.0
2013,4,51,83,23.0
2013,4,52,2,3.0
2013,4,52,3,4.0
2013,4,52,4,5.0
2013,4,52,5,2.0
2013,4,52,6,9.0
2013,4,52,11,3.0
2013,4,52,12,1.0
2013,4,52,13,1.0
2013,4,52,15,4.0
2013,4,52,19,116.0
2013,4,52,20,2.0
2013,4,52,21,32.0
2013,4,52,22,4.0
2013,4,52,23,82.0
2013,4,52,25,9.0
2013,4,52,28,67.0
2013,4,52,29,5.0
2013,4,52,30,292.0
2013,4,52,33,4.0
2013,4,52,35,6.0
2013,4,52,37,85.0
2013,4,52,38,15.0
2013,4,52,40,252.0
2013,4,52,41,17.0
2013,4,52,43,26.0
2013,4,52,45,2.0
2013,4,52,49,5.0
2013,4,52,55,176.0
2013,4,52,56,1.0
2013,4,52,57,39.0
2013,4,52,58,1.0
2013,4,52,59,10.0
2013,4,52,60,3.0
2013,4,52,62,16.0
2013,4,52,63,11.0
2013,4,52,64,16.0
2013,4,52,65,85.0
2013,4,52,67,21.0
2013,4,52,69,4.0
2013,4,52,70,6.0
2013,4,52,71,18.0
2013,4,52,72,8.0
2013,4,52,73,5.0
2013,4,52,75,24.0
2013,4,52,77,19.0
2013,4,52,79,1.0
2013,4,52,81,4.0
2013,4,52,82,41.0
2013,4,52,83,11.0
2013,4,53,2,9.0
2013,4,53,3,4.0
2013,4,53,4,3.0
2013,4,53,5,5.0
2013,4,53,6,15.0
2013,4,53,11,3.0
2013,4,53,12,1.0
2013,4,53,13,1.0
2013,4,53,14,1.0
2013,4,53,15,7.0
2013,4,53,19,108.0
2013,4,53,20,1.0
2013,4,53,21,54.0
2013,4,53,22,5.0
2013,4,53,23,95.0
2013,4,53,25,6.0
2013,4,53,28,71.0
2013,4,53,29,5.0
2013,4,53,30,388.0
2013,4,53,33,8.0
2013,4,53,35,8.0
2013,4,53,37,49.0
2013,4,53,38,10.0
2013,4,53,40,266.0
2013,4,53,41,13.0
2013,4,53,43,1.0
2013,4,53,49,4.0
2013,4,53,55,266.0
2013,4,53,56,2.0
2013,4,53,59,2.0
2013,4,53,62,47.0
2013,4,53,63,7.0
2013,4,53,64,20.0
2013,4,53,65,127.0
2013,4,53,67,10.0
2013,4,53,69,6.0
2013,4,53,70,23.0
2013,4,53,71,35.0
2013,4,53,72,9.0
2013,4,53,73,10.0
2013,4,53,75,25.0
2013,4,54,2,31.0
2013,4,54,3,11.0
2013,4,54,4,8.0
2013,4,54,5,12.0
2013,4,54,6,13.0
2013,4,54,11,12.0
2013,4,54,14,3.0
2013,4,54,15,6.0
2013,4,54,19,375.0
2013,4,54,20,3.0
2013,4,54,21,63.0
2013,4,54,22,30.0
2013,4,54,23,184.0
2013,4,54,25,42.0
2013,4,54,28,212.0
2013,4,54,29,22.0
2013,4,54,30,767.0
2013,4,54,32,1.0
2013,4,54,33,22.0
2013,4,54,35,17.0
2013,4,54,37,449.0
2013,4,54,38,119.0
2013,4,54,39,1.0
2013,4,54,40,2362.0
2013,4,54,41,94.0
2013,4,54,43,146.0
2013,4,54,45,23.0
2013,4,54,49,14.0
2013,4,54,55,789.0
2013,4,54,56,36.0
2013,4,54,57,141.0
2013,4,54,58,49.0
2013,4,54,59,38.0
2013,4,54,60,4.0
2013,4,54,61,13.0
2013,4,54,62,134.0
2013,4,54,63,69.0
2013,4,54,64,40.0
2013,4,54,65,146.0
2013,4,54,66,89.0
2013,4,54,67,127.0
2013,4,54,69,78.0
2013,4,54,70,152.0
2013,4,54,71,148.0
2013,4,54,72,36.0
2013,4,54,73,21.0
2013,4,54,75,66.0
2013,4,54,77,20.0
2013,4,54,79,1.0
2013,4,54,81,8.0
2013,4,54,82,23.0
2013,4,54,83,17.0
2013,4,55,31,152.0
2013,4,55,44,1.0
2013,4,55,54,12.0
2013,4,55,76,27.0
2013,4,55,78,20.0
2013,4,56,2,9.0
2013,4,56,3,4.0
2013,4,56,4,6.0
2013,4,56,5,7.0
2013,4,56,6,12.0
2013,4,56,11,5.0
2013,4,56,14,1.0
2013,4,56,15,2.0
2013,4,56,19,113.0
2013,4,56,21,56.0
2013,4,56,22,14.0
2013,4,56,23,84.0
2013,4,56,25,20.0
2013,4,56,28,81.0
2013,4,56,29,1.0
2013,4,56,30,292.0
2013,4,56,32,2.0
2013,4,56,33,6.0
2013,4,56,35,9.0
2013,4,56,37,115.0
2013,4,56,38,50.0
2013,4,56,40,743.0
2013,4,56,41,35.0
2013,4,56,43,18.0
2013,4,56,45,8.0
2013,4,56,55,254.0
2013,4,56,56,1.0
2013,4,56,57,78.0
2013,4,56,59,17.0
2013,4,56,62,29.0
2013,4,56,63,42.0
2013,4,56,64,11.0
2013,4,56,65,13.0
2013,4,56,67,9.0
2013,4,56,69,7.0
2013,4,56,70,19.0
2013,4,56,71,31.0
2013,4,56,72,4.0
2013,4,56,73,1.0
2013,4,56,75,12.0
2013,4,56,77,7.0
2013,4,56,79,3.0
2013,4,56,81,2.0
2013,4,56,82,52.0
2013,4,56,83,3.0
2013,4,57,2,20.0
2013,4,57,3,9.0
2013,4,57,4,10.0
2013,4,57,5,15.0
2013,4,57,6,30.0
2013,4,57,11,13.0
2013,4,57,12,5.0
2013,4,57,13,2.0
2013,4,57,14,5.0
2013,4,57,15,8.0
2013,4,57,19,289.0
2013,4,57,20,5.0
2013,4,57,21,94.0
2013,4,57,22,22.0
2013,4,57,23,196.0
2013,4,57,25,17.0
2013,4,57,28,75.0
2013,4,57,29,6.0
2013,4,57,30,466.0
2013,4,57,32,4.0
2013,4,57,33,8.0
2013,4,57,35,14.0
2013,4,57,37,293.0
2013,4,57,38,93.0
2013,4,57,40,1885.0
2013,4,57,41,66.0
2013,4,57,43,33.0
2013,4,57,45,8.0
2013,4,57,49,2.0
2013,4,57,55,504.0
2013,4,57,56,5.0
2013,4,57,57,94.0
2013,4,57,58,1.0
2013,4,57,59,83.0
2013,4,57,60,1.0
2013,4,57,62,44.0
2013,4,57,63,55.0
2013,4,57,64,21.0
2013,4,57,65,55.0
2013,4,57,66,1.0
2013,4,57,67,45.0
2013,4,57,69,24.0
2013,4,57,70,32.0
2013,4,57,71,47.0
2013,4,57,72,13.0
2013,4,57,73,11.0
2013,4,57,75,99.0
2013,4,57,77,57.0
2013,4,57,81,6.0
2013,4,57,82,92.0
2013,4,57,83,19.0
2013,4,58,2,11.0
2013,4,58,3,5.0
2013,4,58,4,8.0
2013,4,58,5,5.0
2013,4,58,6,17.0
2013,4,58,11,7.0
2013,4,58,13,2.0
2013,4,58,14,2.0
2013,4,58,15,5.0
2013,4,58,19,134.0
2013,4,58,20,1.0
2013,4,58,21,72.0
2013,4,58,22,12.0
2013,4,58,23,116.0
2013,4,58,25,8.0
2013,4,58,28,68.0
2013,4,58,29,4.0
2013,4,58,30,300.0
2013,4,58,32,1.0
2013,4,58,33,3.0
2013,4,58,35,6.0
2013,4,58,37,115.0
2013,4,58,38,21.0
2013,4,58,40,1005.0
2013,4,58,41,39.0
2013,4,58,49,1.0
2013,4,58,55,270.0
2013,4,58,56,1.0
2013,4,58,62,27.0
2013,4,58,63,31.0
2013,4,58,64,15.0
2013,4,58,65,48.0
2013,4,58,67,36.0
2013,4,58,69,16.0
2013,4,58,70,13.0
2013,4,58,71,26.0
2013,4,58,72,10.0
2013,4,58,73,8.0
2013,4,58,75,37.0
2013,4,58,77,26.0
2013,4,58,81,8.0
2013,4,58,82,59.0
2013,4,58,83,15.0
2013,4,59,2,14.0
2013,4,59,3,2.0
2013,4,59,4,9.0
2013,4,59,5,3.0
2013,4,59,6,2.0
2013,4,59,11,5.0
2013,4,59,13,3.0
2013,4,59,15,2.0
2013,4,59,19,99.0
2013,4,59,20,8.0
2013,4,59,21,49.0
2013,4,59,22,7.0
2013,4,59,23,52.0
2013,4,59,25,15.0
2013,4,59,28,66.0
2013,4,59,29,4.0
2013,4,59,30,337.0
